epoch,acc,loss,val_acc,val_loss
0,0.6232994794845581,0.8570050597190857,0.6604215502738953,0.8102471828460693
1,0.6863174438476562,0.7326748967170715,0.6580796241760254,0.7946687936782837
2,0.7189992070198059,0.6697512269020081,0.6791568994522095,0.7578224539756775
3,0.733385443687439,0.634800374507904,0.7517564296722412,0.7096790671348572
4,0.753713846206665,0.5959852337837219,0.6932084560394287,0.7893698811531067
5,0.7648162841796875,0.5794526934623718,0.7915691137313843,0.646114706993103
6,0.7809225916862488,0.5539519786834717,0.7822014093399048,0.7022352814674377
7,0.7921813726425171,0.5321154594421387,0.7939109802246094,0.6745492815971375
8,0.8048475384712219,0.4970070421695709,0.7728337049484253,0.6227272152900696
9,0.8054730296134949,0.49084779620170593,0.7704917788505554,0.7250421047210693
10,0.8048475384712219,0.4928719103336334,0.8173301815986633,0.6270835399627686
11,0.8165754675865173,0.46983733773231506,0.7962529063224792,0.6055759787559509
12,0.8211102485656738,0.45660024881362915,0.8220140337944031,0.5660198926925659
13,0.8322126865386963,0.44635143876075745,0.8196721076965332,0.5583242774009705
14,0.8347145915031433,0.4275766909122467,0.7892271876335144,0.6752030849456787
15,0.8409695029258728,0.4203921854496002,0.8079625368118286,0.5633497834205627
16,0.8412822484970093,0.4099983870983124,0.8126463890075684,0.5480824708938599
17,0.8495699763298035,0.3975725769996643,0.824355959892273,0.5192683935165405
18,0.85519939661026,0.38642311096191406,0.8290398120880127,0.5246619582176208
19,0.8555121421813965,0.3815263509750366,0.8220140337944031,0.48802998661994934
