epoch,acc,loss,val_acc,val_loss
0,0.6229867339134216,0.8681464195251465,0.6370023488998413,0.8824337124824524
1,0.679280698299408,0.7412959337234497,0.6533957719802856,0.8270999789237976
2,0.7155590057373047,0.6796652674674988,0.7025761008262634,0.6732290387153625
3,0.739327609539032,0.6345435380935669,0.6791568994522095,0.7164632678031921
4,0.7347928285598755,0.6291744709014893,0.7025761008262634,0.6860625743865967
5,0.7544956803321838,0.5998103618621826,0.7681499123573303,0.6143303513526917
6,0.7690383195877075,0.5747857689857483,0.7611241340637207,0.5820324420928955
7,0.7876465916633606,0.5384297966957092,0.7822014093399048,0.6195243000984192
8,0.7942142486572266,0.5217028856277466,0.7400468587875366,0.6062211394309998
9,0.7995308637619019,0.5037264227867126,0.7822014093399048,0.5846565365791321
10,0.8073495030403137,0.49501001834869385,0.30913349986076355,8.67750358581543
11,0.8039093017578125,0.4988479018211365,0.7494145035743713,0.5938461422920227
12,0.8051602840423584,0.4936531186103821,0.3536299765110016,7.933884143829346
13,0.8211102485656738,0.46165430545806885,0.7868852615356445,0.5512019991874695
14,0.8284597396850586,0.45314890146255493,0.8079625368118286,0.4902903139591217
15,0.8345582485198975,0.43728116154670715,0.7751756310462952,0.5752996206283569
16,0.829397976398468,0.43950220942497253,0.38407495617866516,5.079277515411377
17,0.8414386510848999,0.4216126799583435,0.8173301815986633,0.542851448059082
18,0.8322126865386963,0.44291335344314575,0.7915691137313843,0.5157322883605957
19,0.8439405560493469,0.4049302935600281,0.8360655903816223,0.5031856894493103
20,0.8461297750473022,0.412712037563324,0.8290398120880127,0.48528215289115906
21,0.8548866510391235,0.3968590497970581,0.824355959892273,0.48174241185188293
22,0.8566067218780518,0.3858324885368347,0.8196721076965332,0.4656982719898224
23,0.8681782484054565,0.3637351989746094,0.8196721076965332,0.4876381754875183
24,0.8631743788719177,0.3654428720474243,0.800936758518219,0.5426427125930786
25,0.8766223788261414,0.3349749743938446,0.8290398120880127,0.4676198363304138
26,0.8803752660751343,0.32961663603782654,0.8384075164794922,0.4829060435295105
27,0.870211124420166,0.3466358184814453,0.8103044629096985,0.5871923565864563
28,0.8847537040710449,0.3192196786403656,0.845433235168457,0.5001305937767029
29,0.8910086154937744,0.30722495913505554,0.8360655903816223,0.5671421885490417
30,0.8922595977783203,0.29384028911590576,0.8126463890075684,0.6405965685844421
31,0.8982017040252686,0.28558215498924255,0.8290398120880127,0.5282458662986755
32,0.902736485004425,0.2695840001106262,0.8220140337944031,0.5962110161781311
33,0.913526177406311,0.24050794541835785,0.824355959892273,0.5317232608795166
34,0.8922595977783203,0.28944769501686096,0.8149883151054382,0.6092385649681091
35,0.9118061065673828,0.24756383895874023,0.8173301815986633,0.6233487725257874
36,0.9260359406471252,0.2076093554496765,0.8173301815986633,0.6144976615905762
37,0.9388585090637207,0.17489637434482574,0.8173301815986633,0.6829370856285095
38,0.9244722723960876,0.21653185784816742,0.8290398120880127,0.5978825688362122
39,0.9487099051475525,0.15905536711215973,0.824355959892273,0.6219813823699951
40,0.948397159576416,0.14528866112232208,0.8220140337944031,0.6193490028381348
41,0.9382330179214478,0.16819755733013153,0.8079625368118286,0.6843332648277283
42,0.9641907811164856,0.11031485348939896,0.8126463890075684,0.6659455895423889
43,0.9613760709762573,0.1178378164768219,0.756440281867981,1.1405421495437622
44,0.9487099051475525,0.14886683225631714,0.8290398120880127,0.7773056030273438
45,0.9718530178070068,0.088824562728405,0.8313817381858826,0.8050000667572021
46,0.9771696925163269,0.07681341469287872,0.8149883151054382,0.8215367794036865
47,0.9729475975036621,0.08002433180809021,0.8196721076965332,0.7845273613929749
48,0.9731040000915527,0.0800429955124855,0.8103044629096985,0.865287721157074
49,0.976544201374054,0.07186892628669739,0.8056206107139587,0.8944035768508911
50,0.9698202013969421,0.0902981236577034,0.8337236642837524,0.8834720253944397
51,0.9771696925163269,0.06755699217319489,0.8266978859901428,0.9438163042068481
52,0.9821735620498657,0.05846894159913063,0.845433235168457,0.7902979850769043
53,0.9865520000457764,0.044164951890707016,0.8220140337944031,0.8675431609153748
54,0.9706020355224609,0.08927961438894272,0.8266978859901428,0.849671483039856
55,0.9823299646377563,0.055426422506570816,0.8407494425773621,0.797671377658844
56,0.9865520000457764,0.04527505487203598,0.8337236642837524,0.802693784236908
57,0.9929632544517517,0.02757090888917446,0.8618267178535461,0.8280660510063171
58,0.9942142367362976,0.02518240548670292,0.8384075164794922,0.9362479448318481
59,0.9917122721672058,0.02674318104982376,0.8337236642837524,0.9478738307952881
60,0.9928068518638611,0.025906026363372803,0.3887587785720825,3.8835158348083496
61,0.9538702368736267,0.14380119740962982,0.8290398120880127,0.9223159551620483
62,0.976544201374054,0.06551819294691086,0.8337236642837524,1.0115612745285034
63,0.9881157279014587,0.03708524629473686,0.8196721076965332,0.9953899383544922
64,0.9862392544746399,0.04620477184653282,0.8290398120880127,0.9958804845809937
65,0.9876465797424316,0.037273865193128586,0.800936758518219,1.1879708766937256
66,0.9901485443115234,0.031068896874785423,0.8126463890075684,0.9251360893249512
67,0.9901485443115234,0.03601163998246193,0.7985948324203491,0.9945107102394104
68,0.9917122721672058,0.02361452579498291,0.8407494425773621,0.9697667360305786
69,0.9981235265731812,0.00909450463950634,0.8220140337944031,1.1452432870864868
70,0.9998436570167542,0.0036421786062419415,0.8313817381858826,1.0689996480941772
71,1.0,0.001712321536615491,0.8313817381858826,1.1220574378967285
72,1.0,0.001479616272263229,0.8360655903816223,1.1056360006332397
